mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.22645807266235352,0.013433018913875888,0.0652453104654948,0.011531718626542781,True,gini,10,sqrt,1,10,30,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 30}",0.7441860465116279,0.7380952380952381,0.7857142857142857,0.7559985234403839,0.021158833969614592,1325
0.32670752207438153,0.06513725400199687,0.05861043930053711,0.005035563363793826,True,gini,10,sqrt,1,10,50,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",0.7441860465116279,0.7380952380952381,0.8095238095238095,0.7639350313768919,0.03233189350561815,1091
0.4654422601064046,0.046953146551332973,0.0755465030670166,0.0265013553687502,True,gini,10,sqrt,1,10,100,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.7441860465116279,0.7142857142857143,0.8095238095238095,0.755998523440384,0.039767865205794985,1312
1.0208508173624675,0.04960231007107101,0.11340840657552083,0.021449385944557108,True,gini,10,sqrt,1,10,200,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.7441860465116279,0.7380952380952381,0.8095238095238095,0.7639350313768919,0.03233189350561815,1091
0.08498406410217285,0.004277564428661804,0.05116748809814453,0.007119560497616854,True,gini,10,sqrt,2,2,10,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 10}",0.7209302325581395,0.7142857142857143,0.6666666666666666,0.7006275378368402,0.02416668483327119,1926
0.12476269404093425,0.0060673062196171775,0.05011606216430664,0.01882044318973229,True,gini,10,sqrt,2,2,20,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 20}",0.7441860465116279,0.8333333333333334,0.7857142857142857,0.7877445551864156,0.03642253132805712,135
0.24223621686299643,0.036927934299446054,0.07715527216593425,0.04231158153603773,True,gini,10,sqrt,2,2,30,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 30}",0.7209302325581395,0.8095238095238095,0.8333333333333334,0.7879291251384274,0.04836225843394686,101
0.3546050389607747,0.03319965976753053,0.062257607777913414,0.00593521589611854,True,gini,10,sqrt,2,2,50,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",0.7209302325581395,0.8095238095238095,0.7857142857142857,0.7720561092654116,0.037435409332381736,479
0.5449649492899576,0.03256180730638972,0.09238258997599284,0.04565951927075089,True,gini,10,sqrt,2,2,100,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.7674418604651163,0.7857142857142857,0.8571428571428571,0.8034330011074197,0.03870427932957094,25
1.0218725204467773,0.038867265294919205,0.10741154352823894,0.007369662287077889,True,gini,10,sqrt,2,2,200,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.7209302325581395,0.7857142857142857,0.8571428571428571,0.7879291251384274,0.05563062052095862,101
0.0781239668528239,0.008413089465297764,0.039290984471639,0.0031961804047191656,True,gini,10,sqrt,2,5,10,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 10}",0.7441860465116279,0.7619047619047619,0.6666666666666666,0.7242524916943521,0.041356850717344906,1831
0.1745434602101644,0.06847305447804941,0.12151026725769043,0.05004478873913366,True,gini,10,sqrt,2,5,20,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 20}",0.7441860465116279,0.7857142857142857,0.7619047619047619,0.7639350313768918,0.01701450672054856,1166
0.21630469957987467,0.04665582738468929,0.0819079081217448,0.04161571070634289,True,gini,10,sqrt,2,5,30,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 30}",0.7441860465116279,0.7619047619047619,0.8571428571428571,0.7877445551864156,0.0496022946688544,135
0.26268545786539715,0.008407244059051503,0.07036439577738444,0.02611643076178029,True,gini,10,sqrt,2,5,50,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",0.7441860465116279,0.7857142857142857,0.8095238095238095,0.7798080472499077,0.026998994530137304,287
0.46108142534891766,0.027302948766107706,0.06724794705708821,0.00907760459387163,True,gini,10,sqrt,2,5,100,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.7674418604651163,0.7619047619047619,0.8571428571428571,0.7954964931709118,0.04364913522120028,89
0.9777021408081055,0.04056490448510315,0.09182119369506836,0.006995180067023357,True,gini,10,sqrt,2,5,200,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.7674418604651163,0.7619047619047619,0.8571428571428571,0.7954964931709118,0.04364913522120028,89
0.07497906684875488,0.004245739558453233,0.03687858581542969,0.002740239278765875,True,gini,10,sqrt,2,10,10,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 10}",0.7209302325581395,0.7619047619047619,0.6666666666666666,0.716500553709856,0.039006753579086124,1887
0.1125032901763916,0.004975651976722041,0.0443110466003418,0.0015752235350518604,True,gini,10,sqrt,2,10,20,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 20}",0.6976744186046512,0.7619047619047619,0.7619047619047619,0.7404946474713916,0.030278474203632128,1665
0.15787752469380698,0.0031987726554952877,0.044021050135294594,0.003099691407409453,True,gini,10,sqrt,2,10,30,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 30}",0.7441860465116279,0.7380952380952381,0.7857142857142857,0.7559985234403839,0.021158833969614592,1325
0.3101976712544759,0.030377772197759806,0.06316328048706055,0.006830653029057706,True,gini,10,sqrt,2,10,50,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}",0.7441860465116279,0.7619047619047619,0.8095238095238095,0.7718715393133998,0.027589349488453013,587
0.5602262020111084,0.06869523486221743,0.06809258460998535,0.003320256206779795,True,gini,10,sqrt,2,10,100,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.7441860465116279,0.7380952380952381,0.8095238095238095,0.7639350313768919,0.03233189350561815,1091
1.01374355951945,0.013991537332389416,0.1241154670715332,0.005795837245130657,True,gini,10,sqrt,2,10,200,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.7441860465116279,0.7380952380952381,0.8333333333333334,0.7718715393133998,0.04353112740635791,587
0.08125575383504231,0.0010980525890412634,0.0361319382985433,0.002065764845346668,True,gini,10,sqrt,4,2,10,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 10}",0.7441860465116279,0.8095238095238095,0.6904761904761905,0.748062015503876,0.048678203554557556,1579
0.14594252904256186,0.012316163843439958,0.051239331563313804,0.009030172760772321,True,gini,10,sqrt,4,2,20,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 20}",0.7441860465116279,0.7619047619047619,0.7857142857142857,0.7639350313768918,0.01701450672054856,1166
0.2001187006632487,0.039579923748624034,0.06688284873962402,0.021021447247885162,True,gini,10,sqrt,4,2,30,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 30}",0.7441860465116279,0.7619047619047619,0.7619047619047619,0.7559985234403839,0.008352682538932994,1325
0.2798641522725423,0.03287282050192184,0.07315699259440105,0.012301878662992557,True,gini,10,sqrt,4,2,50,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",0.7441860465116279,0.7619047619047619,0.7857142857142857,0.7639350313768918,0.01701450672054856,1166
0.6251343886057535,0.04526611936293977,0.07657170295715332,0.008929393905648612,True,gini,10,sqrt,4,2,100,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.7441860465116279,0.7857142857142857,0.8095238095238095,0.7798080472499077,0.026998994530137304,287
1.3799622853597004,0.0943022980702808,0.15317161877950033,0.033577348034135916,True,gini,10,sqrt,4,2,200,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.7441860465116279,0.7857142857142857,0.8095238095238095,0.7798080472499077,0.026998994530137304,287
0.09312947591145833,0.007361629329978625,0.056723594665527344,0.01513851851525861,True,gini,10,sqrt,4,5,10,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 10}",0.7441860465116279,0.8095238095238095,0.6904761904761905,0.748062015503876,0.048678203554557556,1579
0.15764880180358887,0.029402213189308597,0.08936842282613118,0.01214317772245049,True,gini,10,sqrt,4,5,20,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 20}",0.7441860465116279,0.7619047619047619,0.7857142857142857,0.7639350313768918,0.01701450672054856,1166
0.3327490488688151,0.13670839940552973,0.22823778788248697,0.10855377637640755,True,gini,10,sqrt,4,5,30,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 30}",0.7441860465116279,0.7619047619047619,0.7619047619047619,0.7559985234403839,0.008352682538932994,1325
0.4929339090983073,0.030016459692296573,0.11289087931315105,0.007437037817743224,True,gini,10,sqrt,4,5,50,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}",0.7441860465116279,0.7619047619047619,0.7857142857142857,0.7639350313768918,0.01701450672054856,1166
0.7021043300628662,0.03641592242818828,0.10805829366048177,0.013930471880360335,True,gini,10,sqrt,4,5,100,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.7441860465116279,0.7857142857142857,0.8095238095238095,0.7798080472499077,0.026998994530137304,287
1.2296617825826008,0.024570015943934764,0.09401575724283855,0.005992631776979283,True,gini,10,sqrt,4,5,200,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.7441860465116279,0.7857142857142857,0.8095238095238095,0.7798080472499077,0.026998994530137304,287
0.11234347025553386,0.010822754492543654,0.0690158208211263,0.014926901423810287,True,gini,10,sqrt,4,10,10,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 10}",0.7441860465116279,0.7857142857142857,0.5952380952380952,0.7083794758213363,0.08177969455812217,1917
0.19544426600138345,0.016143241288233745,0.07317852973937988,0.011286532148458078,True,gini,10,sqrt,4,10,20,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 20}",0.7209302325581395,0.7619047619047619,0.7619047619047619,0.7482465854558877,0.019315578371282588,1508
0.2287567456563314,0.012546897032606674,0.07112352053324382,0.010980529377814859,True,gini,10,sqrt,4,10,30,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 30}",0.7441860465116279,0.7857142857142857,0.8095238095238095,0.7798080472499077,0.026998994530137304,287
0.3311006228129069,0.032707101175695405,0.06030440330505371,0.01048323891951484,True,gini,10,sqrt,4,10,50,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}",0.7441860465116279,0.7857142857142857,0.8095238095238095,0.7798080472499077,0.026998994530137304,287
0.6223294734954834,0.017023669120693353,0.2693928082784017,0.09206910036386325,True,gini,10,sqrt,4,10,100,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.7441860465116279,0.7857142857142857,0.8333333333333334,0.7877445551864156,0.03642253132805712,135
1.477415959040324,0.13192289420233996,0.39049673080444336,0.2709337683630142,True,gini,10,sqrt,4,10,200,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.7441860465116279,0.8333333333333334,0.8095238095238095,0.7956810631229235,0.03768753912420113,67
0.11304553349812825,0.025579877716494146,0.0741889476776123,0.020798361317880907,True,gini,10,log2,1,2,10,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 10}",0.7906976744186046,0.6904761904761905,0.7380952380952381,0.7397563676633444,0.04093210617992044,1753
0.4249279499053955,0.01777704734656968,0.22347076733907065,0.051622757776748046,True,gini,10,log2,1,2,20,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 20}",0.7674418604651163,0.7619047619047619,0.8095238095238095,0.7796234772978959,0.021263227499320303,449
0.39824310938517254,0.033854712313009426,0.14418967564900717,0.07317835976240585,True,gini,10,log2,1,2,30,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 30}",0.7209302325581395,0.7619047619047619,0.8809523809523809,0.7879291251384274,0.06787106700927123,101
0.4182697931925456,0.058223797498760256,0.2516268889109294,0.23094498404253666,True,gini,10,log2,1,2,50,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.6976744186046512,0.7380952380952381,0.8571428571428571,0.7643041712809154,0.06768912692844084,889
0.8453892866770426,0.07791628266609502,0.2602227528889974,0.008713994261507412,True,gini,10,log2,1,2,100,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.7441860465116279,0.7619047619047619,0.8571428571428571,0.7877445551864156,0.0496022946688544,135
2.0900561809539795,0.059766400459379414,0.17760316530863443,0.020934563091995387,True,gini,10,log2,1,2,200,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.7441860465116279,0.7619047619047619,0.8571428571428571,0.7877445551864156,0.0496022946688544,135
0.4887686570485433,0.12962285135192128,0.6191349824269613,0.095706986043818,True,gini,10,log2,1,5,10,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 10}",0.7209302325581395,0.7142857142857143,0.7380952380952381,0.724437061646364,0.01003150848409097,1811
0.7580665747324625,0.1459518477741987,0.24416255950927734,0.1668041137104959,True,gini,10,log2,1,5,20,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 20}",0.7674418604651163,0.7619047619047619,0.8333333333333334,0.7875599852344038,0.03244548671496136,227
0.23694610595703125,0.022999197793358055,0.05692148208618164,0.010273767427731754,True,gini,10,log2,1,5,30,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 30}",0.7441860465116279,0.7619047619047619,0.8095238095238095,0.7718715393133998,0.027589349488453013,587
0.3436698913574219,0.03472287600508049,0.09772157669067383,0.03146234578174481,True,gini,10,log2,1,5,50,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",0.7441860465116279,0.7619047619047619,0.8095238095238095,0.7718715393133998,0.027589349488453013,587
0.5883041222890218,0.016922347090952927,0.11431527137756348,0.010259461051001267,True,gini,10,log2,1,5,100,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.7674418604651163,0.7380952380952381,0.8571428571428571,0.7875599852344038,0.050640156058219365,227
1.2260176340738933,0.05162784592721855,0.18329143524169922,0.04791909760845426,True,gini,10,log2,1,5,200,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.7441860465116279,0.7619047619047619,0.8571428571428571,0.7877445551864156,0.0496022946688544,135
0.14304963747660318,0.029889962219124714,0.08735283215840657,0.025831707893498587,True,gini,10,log2,1,10,10,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 10}",0.6976744186046512,0.7142857142857143,0.7142857142857143,0.70874861572536,0.007830639880249695,1903
0.21504863103230795,0.03050342046226197,0.13995186487833658,0.02995876802251073,True,gini,10,log2,1,10,20,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 20}",0.6976744186046512,0.7857142857142857,0.7619047619047619,0.7484311554078996,0.03718340224880579,1437
0.3068580627441406,0.026400492888649752,0.12475951512654622,0.022120858691915116,True,gini,10,log2,1,10,30,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 30}",0.7441860465116279,0.7380952380952381,0.7857142857142857,0.7559985234403839,0.021158833969614592,1325
0.39921991030375165,0.057116503059391505,0.1642003059387207,0.0008885696570145402,True,gini,10,log2,1,10,50,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50}",0.7441860465116279,0.7380952380952381,0.8095238095238095,0.7639350313768919,0.03233189350561815,1091
0.7968055407206217,0.014167384527643176,0.18284948666890463,0.024201689073590202,True,gini,10,log2,1,10,100,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.7441860465116279,0.7142857142857143,0.8095238095238095,0.755998523440384,0.039767865205794985,1312
1.568237543106079,0.12798658622493245,0.3311787446339925,0.014510738594137729,True,gini,10,log2,1,10,200,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.7441860465116279,0.7380952380952381,0.8095238095238095,0.7639350313768919,0.03233189350561815,1091
0.19923162460327148,0.038816499588116865,0.14036019643147787,0.010891544981241813,True,gini,10,log2,2,2,10,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 10}",0.7209302325581395,0.7142857142857143,0.6666666666666666,0.7006275378368402,0.02416668483327119,1926
0.3087019920349121,0.014551400422785576,0.2694555918375651,0.10065133304389838,True,gini,10,log2,2,2,20,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 20}",0.7441860465116279,0.8333333333333334,0.7857142857142857,0.7877445551864156,0.03642253132805712,135
0.4197705586751302,0.1186587942399983,0.2507375081380208,0.015371750331595319,True,gini,10,log2,2,2,30,"{'bootstrap': True, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 30}",0.7209302325581395,0.8095238095238095,0.8333333333333334,0.7879291251384274,0.04836225843394686,101
