Date,Open,High,Low,Close,Adj Close,Volume,ticker
2010-03-09,203.2550048828125,207.8000030517578,203.2550048828125,204.4600067138672,172.65777587890625,14305280,SBIN.NS
2010-03-10,205.02000427246094,205.02000427246094,202.63999938964844,203.72500610351562,172.037109375,12767630,SBIN.NS
2010-03-11,204.0,205.27999877929688,201.8300018310547,204.5749969482422,172.7548828125,11979800,SBIN.NS
2010-03-12,204.1999969482422,206.26499938964844,203.86500549316406,204.7899932861328,172.9364471435547,12033430,SBIN.NS
2010-03-15,203.9499969482422,204.47500610351562,201.11000061035156,201.50999450683594,170.1666259765625,8997490,SBIN.NS
2010-03-16,201.7050018310547,202.5,199.75999450683594,201.5850067138672,170.2299346923828,12857170,SBIN.NS
2010-03-17,202.0050048828125,204.1999969482422,201.56500244140625,202.72999572753906,171.19683837890625,10777370,SBIN.NS
2010-03-18,203.0,205.0500030517578,201.0500030517578,202.96499633789062,171.39529418945312,14269070,SBIN.NS
2010-03-19,204.0,206.5850067138672,203.3300018310547,205.84500122070312,173.82736206054688,12889130,SBIN.NS
2010-03-22,202.51499938964844,205.3800048828125,201.0,204.09500122070312,172.3495635986328,11151560,SBIN.NS
2010-03-23,204.1999969482422,205.6649932861328,201.86000061035156,204.85499572753906,172.99134826660156,13650500,SBIN.NS
2010-03-25,204.46499633789062,206.16000366210938,202.52000427246094,204.9550018310547,173.0757598876953,13646480,SBIN.NS
2010-03-26,205.48500061035156,207.8000030517578,204.5050048828125,207.28500366210938,175.0433807373047,13422710,SBIN.NS
2010-03-29,207.5,210.5,207.3000030517578,209.5050048828125,176.91807556152344,11231550,SBIN.NS
2010-03-30,209.5050048828125,212.19500732421875,207.5,208.2550048828125,175.86248779296875,11929880,SBIN.NS
2010-03-31,208.5,209.88999938964844,207.3350067138672,207.82000732421875,175.49513244628906,9997220,SBIN.NS
2010-04-01,208.0,210.8000030517578,207.52999877929688,210.25999450683594,177.5556182861328,7681450,SBIN.NS
2010-04-05,211.5,214.22000122070312,210.5,213.8249969482422,180.5661163330078,11075350,SBIN.NS
2010-04-06,214.38999938964844,214.77499389648438,211.2100067138672,212.35499572753906,179.32473754882812,12359300,SBIN.NS
2010-04-07,213.02999877929688,213.5,209.60000610351562,211.08999633789062,178.25650024414062,13004150,SBIN.NS
2010-04-08,210.5,210.97999572753906,208.7550048828125,209.58999633789062,176.98983764648438,11497010,SBIN.NS
2010-04-09,210.0,212.5,209.35499572753906,210.61000061035156,177.8511962890625,12367190,SBIN.NS
2010-04-12,211.5,211.5,208.0,209.1999969482422,176.66050720214844,8614120,SBIN.NS
2010-04-13,209.6999969482422,211.1999969482422,206.3000030517578,209.39500427246094,176.8251953125,17619090,SBIN.NS
2010-04-15,209.6649932861328,210.90499877929688,204.8000030517578,205.40499877929688,173.45579528808594,13016220,SBIN.NS
2010-04-16,205.0,205.48500061035156,202.52499389648438,204.77000427246094,172.9195556640625,9466180,SBIN.NS
2010-04-19,203.9949951171875,204.49000549316406,201.1999969482422,203.2449951171875,171.6317596435547,9250600,SBIN.NS
2010-04-20,204.24000549316406,210.66000366210938,202.10000610351562,209.8350067138672,177.19674682617188,24993280,SBIN.NS
2010-04-21,211.0,211.89999389648438,208.66000366210938,210.5800018310547,177.82583618164062,15633000,SBIN.NS
2010-04-22,208.2100067138672,224.88999938964844,208.2100067138672,222.30999755859375,187.73135375976562,65306760,SBIN.NS
2010-04-23,223.0,229.39999389648438,221.10000610351562,226.05999755859375,190.8980712890625,31784560,SBIN.NS
2010-04-26,226.39999389648438,227.89999389648438,224.11000061035156,225.15499877929688,190.13380432128906,12145600,SBIN.NS
2010-04-27,225.1999969482422,225.5,220.91000366210938,221.77999877929688,187.28378295898438,11094760,SBIN.NS
2010-04-28,220.39999389648438,225.18499755859375,218.25,223.22000122070312,188.49981689453125,18684250,SBIN.NS
2010-04-29,224.0,228.5,223.5,227.39999389648438,192.02963256835938,21393940,SBIN.NS
2010-04-30,228.0,231.88999938964844,228.0,230.07000732421875,194.2843475341797,19146310,SBIN.NS
2010-05-03,229.0,230.5,227.7050018310547,229.71499633789062,193.98452758789062,13160890,SBIN.NS
2010-05-04,230.5,231.58999633789062,227.30999755859375,228.00999450683594,192.54473876953125,13397620,SBIN.NS
2010-05-05,226.0,228.5,224.0500030517578,227.6199951171875,192.21542358398438,16717010,SBIN.NS
2010-05-06,228.0,232.0,226.22999572753906,231.16000366210938,195.20481872558594,17751300,SBIN.NS
2010-05-07,227.52000427246094,229.17999267578125,221.8350067138672,222.61500549316406,187.98892211914062,16085350,SBIN.NS
2010-05-10,225.0,232.50999450683594,224.21499633789062,230.78500366210938,194.88812255859375,14791690,SBIN.NS
2010-05-11,231.39999389648438,233.89500427246094,228.11500549316406,228.78500366210938,193.19918823242188,18377970,SBIN.NS
2010-05-12,229.0,233.89999389648438,228.1999969482422,232.4199981689453,196.268798828125,20204040,SBIN.NS
2010-05-13,233.1999969482422,234.89999389648438,230.6199951171875,231.77499389648438,195.72413635253906,17762910,SBIN.NS
2010-05-14,231.5,233.38999938964844,221.16000366210938,222.4250030517578,187.8284454345703,33008880,SBIN.NS
2010-05-17,221.0,227.1999969482422,214.13499450683594,225.0749969482422,190.06625366210938,25703050,SBIN.NS
2010-05-18,224.7899932861328,229.8000030517578,223.13499450683594,228.0,192.53631591796875,18901340,SBIN.NS
2010-05-19,226.0,227.3000030517578,219.0,221.4149932861328,186.97555541992188,20415020,SBIN.NS
2010-05-20,222.1999969482422,228.1999969482422,222.11000061035156,226.75,191.480712890625,17039960,SBIN.NS
2010-05-21,222.1999969482422,228.0,221.03500366210938,227.1199951171875,191.79319763183594,15706440,SBIN.NS
2010-05-24,228.1999969482422,231.10000610351562,222.2949981689453,223.1199951171875,188.41534423828125,15195470,SBIN.NS
2010-05-25,222.0,222.0,213.8000030517578,215.50999450683594,181.98904418945312,17355820,SBIN.NS
2010-05-26,217.17999267578125,218.60000610351562,215.16000366210938,217.36000061035156,183.55128479003906,16500270,SBIN.NS
2010-05-27,217.0,224.8000030517578,215.72999572753906,221.94000244140625,187.41891479492188,21781920,SBIN.NS
2010-05-28,224.39999389648438,225.8800048828125,220.31500244140625,223.94000244140625,189.10781860351562,13567960,SBIN.NS
2010-05-31,223.0,227.4499969482422,223.0,226.8800048828125,191.59051513671875,11989040,SBIN.NS
2010-06-01,225.11000061035156,227.60000610351562,220.2100067138672,220.96499633789062,186.5955352783203,14423360,SBIN.NS
2010-06-02,221.22000122070312,226.6999969482422,221.0,225.8249969482422,190.69961547851562,12342500,SBIN.NS
2010-06-03,226.5050048828125,230.59500122070312,226.5050048828125,228.72999572753906,193.1527557373047,12587190,SBIN.NS
2010-06-04,229.0,234.8000030517578,227.89999389648438,234.0749969482422,197.66636657714844,19478740,SBIN.NS
2010-06-07,225.1199951171875,232.0,223.28500366210938,228.6750030517578,193.10633850097656,14925200,SBIN.NS
2010-06-08,228.8000030517578,233.14500427246094,226.86000061035156,228.3800048828125,192.85719299316406,14018340,SBIN.NS
2010-06-09,228.5,230.89999389648438,225.8000030517578,227.25,193.5983428955078,18141760,SBIN.NS
2010-06-10,226.60000610351562,233.8000030517578,226.60000610351562,232.68499755859375,198.2285614013672,24496840,SBIN.NS
2010-06-11,263.010009765625,263.010009765625,232.61000061035156,233.99000549316406,199.34031677246094,15063270,SBIN.NS
2010-06-14,234.5,235.9949951171875,232.60000610351562,234.5,199.77476501464844,10187660,SBIN.NS
2010-06-15,234.99000549316406,237.43499755859375,232.0,236.4199981689453,201.4104461669922,15305340,SBIN.NS
2010-06-16,241.6999969482422,241.6999969482422,234.5399932861328,236.1699981689453,201.19747924804688,14141550,SBIN.NS
2010-06-17,235.89999389648438,236.1999969482422,232.35499572753906,235.0850067138672,200.2731170654297,10331080,SBIN.NS
2010-06-18,234.98500061035156,237.9949951171875,234.0,237.25999450683594,202.1260528564453,15597620,SBIN.NS
2010-06-21,237.5,240.27499389648438,237.5,238.77999877929688,203.42098999023438,8879250,SBIN.NS
2010-06-22,237.5,239.39999389648438,235.00999450683594,235.4550018310547,200.58834838867188,8514510,SBIN.NS
2010-06-23,235.0,235.8000030517578,232.85000610351562,234.9550018310547,200.1623992919922,10849420,SBIN.NS
2010-06-24,235.0,236.60000610351562,233.8000030517578,235.7550048828125,200.84393310546875,12123400,SBIN.NS
2010-06-25,235.01499938964844,235.5,228.5,230.0800018310547,196.00930786132812,13022720,SBIN.NS
2010-06-28,228.8000030517578,231.4499969482422,227.5,230.36500549316406,196.25205993652344,10718170,SBIN.NS
2010-06-29,230.5,232.88999938964844,228.11500549316406,229.11500549316406,195.18722534179688,14208420,SBIN.NS
2010-06-30,227.97999572753906,231.1999969482422,227.5,230.1999969482422,196.1115264892578,10610400,SBIN.NS
2010-07-01,229.11000061035156,229.89999389648438,225.39999389648438,226.22500610351562,192.7251739501953,14219900,SBIN.NS
2010-07-02,226.5,227.99000549316406,225.73500061035156,226.5050048828125,192.9636993408203,8907340,SBIN.NS
2010-07-05,226.50999450683594,229.39999389648438,225.35499572753906,227.25,193.5983428955078,6192550,SBIN.NS
2010-07-06,227.3000030517578,231.89999389648438,226.8350067138672,231.27999877929688,197.03160095214844,10143910,SBIN.NS
2010-07-07,230.89999389648438,231.89999389648438,229.10000610351562,230.41000366210938,196.29043579101562,8912210,SBIN.NS
2010-07-08,231.5,236.68499755859375,231.5,235.67999267578125,200.7800750732422,17562290,SBIN.NS
2010-07-09,236.5,237.85499572753906,236.00999450683594,236.88999938964844,201.81088256835938,9803290,SBIN.NS
2010-07-12,237.5050048828125,241.1999969482422,237.0050048828125,240.07000732421875,204.5199737548828,14948170,SBIN.NS
2010-07-13,240.10000610351562,243.7100067138672,239.00999450683594,242.91000366210938,206.9394073486328,17615470,SBIN.NS
2010-07-14,243.6999969482422,247.89999389648438,243.6999969482422,246.4499969482422,209.9552001953125,18159640,SBIN.NS
2010-07-15,247.0500030517578,247.3000030517578,243.39999389648438,243.98500061035156,207.85520935058594,8162390,SBIN.NS
2010-07-16,244.5,246.47500610351562,242.80999755859375,244.89999389648438,208.63470458984375,9528070,SBIN.NS
2010-07-19,243.89500427246094,246.3000030517578,242.60000610351562,245.52499389648438,209.16717529296875,7630370,SBIN.NS
2010-07-20,245.52499389648438,246.49000549316406,244.02499389648438,244.89999389648438,208.63470458984375,5076900,SBIN.NS
2010-07-21,245.55499267578125,246.30999755859375,243.39999389648438,243.6750030517578,207.59112548828125,5055340,SBIN.NS
2010-07-22,242.71499633789062,248.74000549316406,241.77499389648438,247.625,210.95619201660156,11585880,SBIN.NS
2010-07-23,248.10000610351562,250.375,247.60000610351562,249.67999267578125,212.7069091796875,14843460,SBIN.NS
2010-07-26,249.8000030517578,250.23500061035156,240.2100067138672,241.01499938964844,205.32501220703125,15780730,SBIN.NS
2010-07-27,241.9949951171875,244.69000244140625,240.05999755859375,243.51499938964844,207.45480346679688,23112370,SBIN.NS
2010-07-28,243.46499633789062,247.8000030517578,242.31500244140625,247.1300048828125,210.5345001220703,16576370,SBIN.NS
2010-07-29,246.1999969482422,248.27999877929688,243.61000061035156,247.30499267578125,210.68357849121094,15800230,SBIN.NS
2010-07-30,246.0,252.1999969482422,245.0449981689453,250.2899932861328,213.22657775878906,26944870,SBIN.NS
2010-08-02,251.9949951171875,260.0,251.1999969482422,258.635009765625,220.33583068847656,20585770,SBIN.NS
2010-08-03,259.8949890136719,261.67498779296875,257.8999938964844,260.05499267578125,221.54554748535156,16001370,SBIN.NS
2010-08-04,260.9949951171875,261.0,257.29998779296875,259.5150146484375,221.08547973632812,9779810,SBIN.NS
2010-08-05,260.0,266.2699890136719,259.0,264.57000732421875,225.39195251464844,22437960,SBIN.NS
2010-08-06,263.5,265.489990234375,260.79998779296875,261.93499755859375,223.14715576171875,12794400,SBIN.NS
2010-08-09,262.5,265.5150146484375,261.6000061035156,265.0849914550781,225.83070373535156,8402850,SBIN.NS
2010-08-10,265.010009765625,267.5,262.4049987792969,262.9649963378906,224.02459716796875,13309390,SBIN.NS
2010-08-11,262.5,264.70001220703125,259.05999755859375,259.9599914550781,221.464599609375,9961780,SBIN.NS
2010-08-12,258.989990234375,279.5,257.6300048828125,278.44000244140625,237.2080535888672,64002190,SBIN.NS
2010-08-13,278.3999938964844,287.9700012207031,278.3999938964844,285.0249938964844,242.81793212890625,40721170,SBIN.NS
2010-08-16,284.70001220703125,285.4599914550781,280.9549865722656,282.1400146484375,240.3601531982422,15501900,SBIN.NS
2010-08-17,282.5,285.6050109863281,281.1549987792969,281.8450012207031,240.10885620117188,12544710,SBIN.NS
2010-08-18,282.7449951171875,283.4700012207031,276.6099853515625,281.4700012207031,239.7893829345703,15230490,SBIN.NS
2010-08-19,281.5050048828125,282.4800109863281,278.2650146484375,280.57000732421875,239.02264404296875,10875610,SBIN.NS
2010-08-20,280.0,283.3699951171875,278.010009765625,278.69000244140625,237.4210205078125,9755310,SBIN.NS
2010-08-23,279.0,284.25,277.04998779296875,282.32501220703125,240.51776123046875,13250210,SBIN.NS
2010-08-24,279.6499938964844,285.489990234375,279.6499938964844,284.5799865722656,242.4388427734375,19905960,SBIN.NS
2010-08-25,283.6000061035156,285.45001220703125,281.5,282.3550109863281,240.54330444335938,9216230,SBIN.NS
2010-08-26,283.0,288.4800109863281,282.5,286.614990234375,244.1724853515625,22642910,SBIN.NS
2010-08-27,286.1600036621094,286.54998779296875,278.5,279.44000244140625,238.05995178222656,12367930,SBIN.NS
2010-08-30,280.6650085449219,283.04998779296875,278.6400146484375,280.0,238.53704833984375,9183040,SBIN.NS
2010-08-31,279.0,279.0,274.1600036621094,276.6400146484375,235.67462158203125,13063890,SBIN.NS
2010-09-01,277.5,278.6300048828125,273.7250061035156,277.6499938964844,236.5350341796875,11380730,SBIN.NS
2010-09-02,278.9949951171875,280.4800109863281,275.1000061035156,275.9100036621094,235.0526580810547,10757500,SBIN.NS
2010-09-03,276.1650085449219,278.8999938964844,275.135009765625,277.3399963378906,236.27096557617188,6371210,SBIN.NS
2010-09-06,277.5,287.20001220703125,277.5,285.9100036621094,243.5718994140625,15331120,SBIN.NS
2010-09-07,286.1050109863281,286.2449951171875,282.82000732421875,283.7049865722656,241.69338989257812,8915520,SBIN.NS
2010-09-08,282.5050048828125,290.6000061035156,280.9200134277344,289.5899963378906,246.70692443847656,24261960,SBIN.NS
2010-09-09,290.0,299.4700012207031,289.7049865722656,298.4049987792969,254.2165985107422,32230550,SBIN.NS
2010-09-13,299.1050109863281,316.6000061035156,299.1050109863281,314.8550109863281,268.23065185546875,49114260,SBIN.NS
2010-09-14,315.4049987792969,316.6000061035156,308.25,310.9549865722656,264.9081726074219,24448530,SBIN.NS
2010-09-15,310.6000061035156,312.4700012207031,304.3349914550781,306.0299987792969,260.71246337890625,18165620,SBIN.NS
2010-09-16,306.29998779296875,314.20001220703125,306.0,309.4800109863281,263.651611328125,32196770,SBIN.NS
2010-09-17,314.0,314.0,308.0,309.2749938964844,263.4769287109375,13313900,SBIN.NS
2010-09-20,310.0,312.3699951171875,307.5,310.8900146484375,264.852783203125,13964290,SBIN.NS
2010-09-21,311.5,312.8999938964844,308.57000732421875,309.875,263.9880676269531,9449940,SBIN.NS
2010-09-22,311.5799865722656,315.8900146484375,309.82000732421875,314.8699951171875,268.243408203125,19799750,SBIN.NS
2010-09-23,315.79998779296875,316.5,312.625,313.94500732421875,267.45538330078125,13751230,SBIN.NS
2010-09-24,313.510009765625,316.0,312.3349914550781,314.1400146484375,267.6215515136719,10802760,SBIN.NS
2010-09-27,314.5,319.9849853515625,314.5,318.06500244140625,270.96527099609375,12317840,SBIN.NS
2010-09-28,317.8999938964844,320.9949951171875,316.3349914550781,319.07000732421875,271.8215026855469,14599770,SBIN.NS
2010-09-29,319.0,322.5,318.6199951171875,319.57000732421875,272.2474365234375,14836720,SBIN.NS
2010-09-30,319.8999938964844,327.4700012207031,317.5,324.0450134277344,276.0597839355469,30806190,SBIN.NS
2010-10-01,323.94000244140625,328.79998779296875,322.1000061035156,327.2149963378906,278.7603759765625,16451380,SBIN.NS
2010-10-04,327.5,329.9949951171875,324.5199890136719,325.9649963378906,277.6954345703125,12102230,SBIN.NS
2010-10-05,325.5,327.510009765625,323.7200012207031,324.79998779296875,276.70294189453125,9620340,SBIN.NS
2010-10-06,325.5,327.7900085449219,322.4549865722656,323.3299865722656,275.45068359375,7865720,SBIN.NS
2010-10-07,323.6000061035156,324.69000244140625,320.79998779296875,321.989990234375,274.3091125488281,8527160,SBIN.NS
2010-10-08,321.79998779296875,326.7900085449219,321.5,324.739990234375,276.65185546875,9432630,SBIN.NS
2010-10-11,325.79998779296875,327.3500061035156,324.5150146484375,326.5,278.1512451171875,6559420,SBIN.NS
2010-10-12,325.5,326.5799865722656,320.1600036621094,323.364990234375,275.4804992675781,7547160,SBIN.NS
2010-10-13,323.9949951171875,331.5,322.29998779296875,330.55999755859375,281.6099853515625,15432970,SBIN.NS
2010-10-14,331.5,332.4849853515625,324.82000732421875,326.1449890136719,277.8487854003906,6700620,SBIN.NS
2010-10-15,328.1000061035156,328.1000061035156,315.0249938964844,316.56500244140625,269.6874084472656,14198900,SBIN.NS
2010-10-18,318.5,320.94000244140625,313.2850036621094,316.7749938964844,269.8663635253906,17299680,SBIN.NS
2010-10-19,318.4800109863281,320.3999938964844,310.57000732421875,311.6600036621094,265.5087890625,11811670,SBIN.NS
2010-10-20,310.5,313.3900146484375,307.6000061035156,309.43499755859375,263.61328125,12889050,SBIN.NS
2010-10-21,310.79998779296875,320.94500732421875,310.6050109863281,319.510009765625,272.1963195800781,12952060,SBIN.NS
2010-10-22,320.0,322.20001220703125,317.1000061035156,320.6199951171875,273.1418762207031,12025260,SBIN.NS
2010-10-25,320.8999938964844,325.239990234375,320.79998779296875,323.9200134277344,275.95330810546875,9432490,SBIN.NS
2010-10-26,323.3999938964844,323.3999938964844,317.3999938964844,318.0799865722656,270.9781188964844,14037350,SBIN.NS
2010-10-27,317.94000244140625,321.3800048828125,315.6650085449219,318.7900085449219,271.5829772949219,8411000,SBIN.NS
2010-10-28,319.79998779296875,323.6000061035156,316.510009765625,318.8349914550781,271.62127685546875,19709480,SBIN.NS
2010-10-29,318.0199890136719,318.8349914550781,311.80499267578125,315.05999755859375,268.40533447265625,9741720,SBIN.NS
2010-11-01,319.5,321.79998779296875,316.82000732421875,319.8450012207031,272.4817199707031,8783170,SBIN.NS
2010-11-02,319.8999938964844,324.0,317.6700134277344,320.18499755859375,272.7713623046875,12948750,SBIN.NS
2010-11-03,321.5,328.6000061035156,321.1099853515625,327.260009765625,278.7987365722656,13392290,SBIN.NS
2010-11-04,329.79998779296875,344.8999938964844,328.614990234375,343.3450012207031,292.50177001953125,19974730,SBIN.NS
2010-11-08,350.5,351.5,341.32501220703125,342.5150146484375,291.7947082519531,17527910,SBIN.NS
2010-11-09,333.0,334.79998779296875,326.1099853515625,327.2550048828125,278.79443359375,39874860,SBIN.NS
2010-11-10,327.1000061035156,329.19000244140625,320.8999938964844,321.4599914550781,273.85760498046875,23510530,SBIN.NS
2010-11-11,322.20001220703125,325.3999938964844,316.6099853515625,317.5950012207031,270.56494140625,23159970,SBIN.NS
2010-11-12,317.0249938964844,317.5,300.2049865722656,302.67999267578125,257.8585510253906,27246230,SBIN.NS
2010-11-15,303.20001220703125,317.4700012207031,301.0,316.3500061035156,269.5042724609375,38057580,SBIN.NS
2010-11-16,317.19000244140625,318.79998779296875,306.1400146484375,308.05999755859375,262.44189453125,31881610,SBIN.NS
2010-11-18,310.79998779296875,311.1000061035156,296.5,306.5050048828125,261.11712646484375,43440440,SBIN.NS
2010-11-19,306.79998779296875,306.79998779296875,297.5050048828125,299.0950012207031,254.80445861816406,22096350,SBIN.NS
2010-11-22,300.125,305.0,298.05499267578125,303.9849853515625,258.9702453613281,22722140,SBIN.NS
2010-11-23,301.3999938964844,301.3999938964844,287.0350036621094,295.3399963378906,251.6054229736328,44970820,SBIN.NS
2010-11-24,295.55499267578125,297.6099853515625,281.42999267578125,285.1000061035156,242.88185119628906,34672020,SBIN.NS
2010-11-25,287.1000061035156,288.3999938964844,277.5,282.19000244140625,240.4027862548828,46879080,SBIN.NS
2010-11-26,283.1099853515625,290.9700012207031,279.17498779296875,286.2749938964844,243.8828582763672,40665000,SBIN.NS
2010-11-29,287.2099914550781,290.1050109863281,284.1000061035156,287.9750061035156,245.33108520507812,18550930,SBIN.NS
2010-11-30,287.239990234375,299.989990234375,285.5249938964844,299.2200012207031,254.91090393066406,31774970,SBIN.NS
2010-12-01,299.8999938964844,312.3500061035156,297.5050048828125,310.0150146484375,264.10736083984375,28775250,SBIN.NS
2010-12-02,312.3550109863281,317.3599853515625,308.7049865722656,309.9200134277344,264.0264587402344,20127970,SBIN.NS
2010-12-03,309.29998779296875,310.5,304.79998779296875,307.07501220703125,261.60272216796875,16717370,SBIN.NS
2010-12-06,307.9700012207031,309.0,293.5,295.2349853515625,251.5160369873047,31659450,SBIN.NS
2010-12-07,295.29998779296875,295.5,285.0,286.45001220703125,244.03192138671875,38866190,SBIN.NS
2010-12-08,285.0,286.0,279.20001220703125,280.5,238.96299743652344,34752920,SBIN.NS
2010-12-09,281.5,281.70001220703125,266.6499938964844,268.69000244140625,228.9018096923828,43130530,SBIN.NS
2010-12-10,268.3999938964844,274.4549865722656,265.54998779296875,273.2449951171875,232.78231811523438,52261980,SBIN.NS
2010-12-13,274.54998779296875,278.0,269.5,274.4849853515625,233.83868408203125,42073330,SBIN.NS
2010-12-14,274.9200134277344,280.5,274.05499267578125,279.2699890136719,237.91513061523438,24181790,SBIN.NS
2010-12-15,278.29998779296875,278.29998779296875,267.0,269.80499267578125,229.85174560546875,30594750,SBIN.NS
2010-12-16,270.8999938964844,277.8999938964844,267.739990234375,276.2950134277344,235.38070678710938,45922940,SBIN.NS
2010-12-20,275.0,275.0,269.0,270.0450134277344,230.05624389648438,24810450,SBIN.NS
2010-12-21,270.92498779296875,276.5,270.92498779296875,274.375,233.7449951171875,19613340,SBIN.NS
2010-12-22,274.79998779296875,278.79998779296875,273.0,274.4949951171875,233.8472137451172,18938400,SBIN.NS
2010-12-23,275.5,276.7900085449219,273.510009765625,274.625,233.95797729492188,11988360,SBIN.NS
2010-12-24,274.6000061035156,276.8999938964844,273.0,275.5350036621094,234.73324584960938,11545630,SBIN.NS
2010-12-27,276.45001220703125,277.135009765625,274.55999755859375,275.1199951171875,234.37973022460938,10204450,SBIN.NS
2010-12-28,276.5,276.5,272.5,272.8500061035156,232.44581604003906,9764330,SBIN.NS
2010-12-29,273.5,276.32000732421875,273.125,275.5199890136719,234.72044372558594,9241550,SBIN.NS
2010-12-30,275.1000061035156,278.0450134277344,274.17999267578125,274.9649963378906,234.2476806640625,21062540,SBIN.NS
2010-12-31,275.3999938964844,282.7449951171875,275.30499267578125,281.19000244140625,239.55084228515625,19624140,SBIN.NS
2011-01-03,283.2699890136719,285.20001220703125,281.5150146484375,282.2099914550781,240.41976928710938,11060070,SBIN.NS
